@relation lbpFeatur_file
@attribute bin0 real
@attribute bin1 real
@attribute bin2 real
@attribute bin3 real
@attribute bin4 real
@attribute bin5 real
@attribute bin6 real
@attribute bin7 real
@attribute bin8 real
@attribute bin9 real
@attribute bin10 real
@attribute bin11 real
@attribute bin12 real
@attribute bin13 real
@attribute bin14 real
@attribute bin15 real
@attribute bin16 real
@attribute bin17 real
@attribute bin18 real
@attribute bin19 real
@attribute bin20 real
@attribute bin21 real
@attribute bin22 real
@attribute bin23 real
@attribute bin24 real
@attribute bin25 real
@attribute bin26 real
@attribute bin27 real
@attribute bin28 real
@attribute bin29 real
@attribute bin30 real
@attribute bin31 real
@attribute bin32 real
@attribute bin33 real
@attribute bin34 real
@attribute bin35 real
@attribute bin36 real
@attribute bin37 real
@attribute bin38 real
@attribute bin39 real
@attribute bin40 real
@attribute bin41 real
@attribute bin42 real
@attribute bin43 real
@attribute bin44 real
@attribute bin45 real
@attribute bin46 real
@attribute bin47 real
@attribute bin48 real
@attribute bin49 real
@attribute bin50 real
@attribute bin51 real
@attribute bin52 real
@attribute bin53 real
@attribute bin54 real
@attribute bin55 real
@attribute bin56 real
@attribute bin57 real
@attribute bin58 real
@attribute group {0,1}
@data
6.065520e-02, 1.265623e-02, 6.313765e-03, 9.757638e-03, 1.129303e-02, 7.877857e-03, 1.427772e-02, 4.921867e-03, 5.940679e-03, 5.739787e-03, 1.089125e-02, 1.090559e-02, 5.940679e-03, 9.958530e-03, 9.972880e-03, 1.147957e-02, 5.653690e-03, 7.361277e-03, 8.179196e-03, 1.252708e-02, 7.576519e-03, 7.949605e-03, 1.350285e-02, 8.136148e-03, 1.328761e-02, 1.777899e-02, 1.541133e-02, 7.748712e-03, 1.216835e-02, 6.026776e-03, 9.398901e-03, 1.298627e-02, 3.096615e-02, 9.915482e-03, 1.017377e-02, 9.771987e-03, 8.724476e-03, 1.743460e-02, 2.680480e-02, 2.697700e-02, 1.271363e-02, 1.449296e-02, 7.619567e-03, 1.513869e-02, 1.325891e-02, 1.374679e-02, 8.580981e-03, 1.374679e-02, 1.624360e-02, 1.110649e-02, 1.515304e-02, 1.004463e-02, 1.090559e-02, 9.284105e-03, 9.728939e-03, 1.374679e-02, 7.720013e-03, 9.371637e-02, 1.980083e-01, 1
6.388465e-02, 1.136917e-02, 6.341432e-03, 8.336307e-03, 1.213143e-02, 6.163028e-03, 1.110967e-02, 4.670927e-03, 6.519835e-03, 4.151935e-03, 6.876642e-03, 9.293198e-03, 6.698239e-03, 1.227740e-02, 8.741769e-03, 9.487820e-03, 6.292776e-03, 6.373869e-03, 9.212105e-03, 2.050018e-02, 9.244542e-03, 7.752441e-03, 1.316942e-02, 6.308995e-03, 6.844205e-03, 1.085017e-02, 1.524539e-02, 8.125466e-03, 1.049337e-02, 4.995297e-03, 8.417399e-03, 1.701320e-02, 3.746472e-02, 9.212105e-03, 8.076811e-03, 1.166110e-02, 7.574037e-03, 1.701320e-02, 5.212624e-02, 3.373447e-02, 1.177463e-02, 1.422362e-02, 4.719582e-03, 1.177463e-02, 1.383438e-02, 1.243959e-02, 8.839080e-03, 5.611599e-03, 1.003925e-02, 9.958156e-03, 1.496967e-02, 5.352104e-03, 7.947063e-03, 1.033118e-02, 7.233449e-03, 1.349379e-02, 8.287651e-03, 1.010250e-01, 2.023906e-01, 1
5.142614e-02, 9.005058e-03, 4.906865e-03, 7.127291e-03, 1.352815e-02, 6.839458e-03, 9.991913e-03, 4.893159e-03, 8.429392e-03, 5.427706e-03, 6.853164e-03, 1.052646e-02, 8.785756e-03, 1.802382e-02, 1.189709e-02, 1.192451e-02, 5.647007e-03, 8.443098e-03, 1.285654e-02, 2.637098e-02, 1.203416e-02, 1.149961e-02, 1.465206e-02, 7.374005e-03, 1.100618e-02, 1.396675e-02, 2.397237e-02, 1.203416e-02, 1.421346e-02, 3.399169e-03, 7.415124e-03, 1.378857e-02, 2.768678e-02, 7.086172e-03, 8.772050e-03, 1.060870e-02, 7.045053e-03, 2.168341e-02, 5.531874e-02, 2.827616e-02, 8.826875e-03, 1.345961e-02, 5.331762e-03, 1.620088e-02, 1.511808e-02, 1.144478e-02, 6.359736e-03, 6.017078e-03, 1.250017e-02, 1.021121e-02, 1.210269e-02, 6.346030e-03, 9.649255e-03, 1.043052e-02, 9.827437e-03, 1.489878e-02, 7.209529e-03, 8.611686e-02, 1.832125e-01, 1
5.978154e-02, 9.236893e-03, 4.314601e-03, 6.730170e-03, 1.628610e-02, 7.277092e-03, 9.920544e-03, 4.800754e-03, 7.839205e-03, 4.831138e-03, 6.654209e-03, 1.242727e-02, 8.811510e-03, 1.426553e-02, 9.479969e-03, 1.125746e-02, 6.502286e-03, 9.495161e-03, 1.204746e-02, 1.879282e-02, 8.796317e-03, 1.092323e-02, 1.689379e-02, 8.674779e-03, 1.344515e-02, 1.724321e-02, 2.388223e-02, 1.116631e-02, 1.494918e-02, 3.843641e-03, 6.244018e-03, 9.981314e-03, 1.690898e-02, 6.760555e-03, 8.568434e-03, 1.291342e-02, 6.806132e-03, 1.552649e-02, 3.056682e-02, 2.192243e-02, 8.796317e-03, 1.418957e-02, 4.648831e-03, 1.104477e-02, 1.102958e-02, 9.525546e-03, 5.985750e-03, 8.416511e-03, 1.083208e-02, 9.905352e-03, 1.251842e-02, 9.282470e-03, 1.119669e-02, 1.298938e-02, 1.143977e-02, 1.722802e-02, 8.401319e-03, 1.015906e-01, 2.142108e-01, 1
5.530828e-02, 1.193725e-02, 5.136811e-03, 9.310471e-03, 1.400949e-02, 8.055454e-03, 1.561474e-02, 4.348778e-03, 7.048522e-03, 5.487049e-03, 8.901861e-03, 1.160161e-02, 7.282014e-03, 1.198103e-02, 8.186793e-03, 1.367384e-02, 4.421744e-03, 8.595403e-03, 1.290040e-02, 3.064575e-02, 8.828895e-03, 1.011310e-02, 1.282744e-02, 6.435607e-03, 1.428676e-02, 2.569865e-02, 2.587377e-02, 1.049252e-02, 1.517694e-02, 3.881795e-03, 7.209048e-03, 1.346954e-02, 2.693907e-02, 9.748267e-03, 1.093032e-02, 1.079898e-02, 5.443269e-03, 9.748267e-03, 1.589201e-02, 2.419555e-02, 1.237505e-02, 1.666545e-02, 4.013134e-03, 6.391828e-03, 6.800438e-03, 8.945640e-03, 7.821963e-03, 1.037578e-02, 9.646115e-03, 7.880336e-03, 1.383437e-02, 1.106166e-02, 8.770522e-03, 9.704487e-03, 1.114922e-02, 1.593579e-02, 7.573878e-03, 1.045312e-01, 2.040861e-01, 1
5.295395e-02, 1.066557e-02, 6.000499e-03, 9.917738e-03, 1.424451e-02, 7.798868e-03, 1.926570e-02, 4.326769e-03, 7.478366e-03, 5.751220e-03, 1.303372e-02, 8.475482e-03, 6.623696e-03, 1.342545e-02, 1.071899e-02, 1.449379e-02, 4.041879e-03, 5.875859e-03, 1.052313e-02, 1.889178e-02, 8.511093e-03, 1.036288e-02, 1.075460e-02, 4.540437e-03, 1.045191e-02, 1.734269e-02, 2.136676e-02, 8.885011e-03, 1.312275e-02, 3.703572e-03, 8.617927e-03, 1.759197e-02, 3.634130e-02, 1.317617e-02, 1.096827e-02, 1.004238e-02, 5.858053e-03, 1.531284e-02, 4.912574e-02, 3.849578e-02, 1.303372e-02, 1.666607e-02, 3.418682e-03, 8.404259e-03, 1.025605e-02, 1.219686e-02, 7.709839e-03, 6.071721e-03, 9.401375e-03, 8.724761e-03, 1.415548e-02, 7.015420e-03, 7.709839e-03, 8.760372e-03, 8.065952e-03, 1.192977e-02, 6.890780e-03, 9.299882e-02, 1.875111e-01, 1
7.539920e-02, 1.262475e-02, 6.636727e-03, 7.418496e-03, 1.578510e-02, 6.919494e-03, 9.697272e-03, 5.272788e-03, 6.686627e-03, 4.491018e-03, 5.156354e-03, 1.091151e-02, 6.021291e-03, 9.098470e-03, 5.123087e-03, 7.634731e-03, 5.738523e-03, 6.337325e-03, 9.497671e-03, 1.287425e-02, 5.821690e-03, 8.715902e-03, 1.566866e-02, 5.788423e-03, 8.549568e-03, 1.322355e-02, 1.412176e-02, 8.117099e-03, 1.294079e-02, 5.555556e-03, 8.516301e-03, 1.390552e-02, 2.609780e-02, 7.551564e-03, 9.314704e-03, 1.239188e-02, 6.437126e-03, 1.407186e-02, 3.672655e-02, 2.355289e-02, 9.481038e-03, 1.526946e-02, 4.025283e-03, 8.000665e-03, 1.116101e-02, 1.214238e-02, 1.074518e-02, 5.688623e-03, 7.767798e-03, 9.597472e-03, 1.638390e-02, 6.952761e-03, 8.117099e-03, 1.219228e-02, 7.501663e-03, 1.212575e-02, 8.649368e-03, 1.150532e-01, 2.327512e-01, 1
6.433862e-02, 1.061342e-02, 5.390722e-03, 7.491004e-03, 1.286772e-02, 6.524874e-03, 1.170557e-02, 4.452597e-03, 7.238970e-03, 4.718632e-03, 6.930929e-03, 1.265770e-02, 7.967068e-03, 1.344180e-02, 7.883056e-03, 9.381257e-03, 6.734902e-03, 9.843319e-03, 1.087946e-02, 1.824444e-02, 9.311248e-03, 9.451266e-03, 1.488399e-02, 8.401126e-03, 1.156555e-02, 1.317577e-02, 1.870651e-02, 1.033338e-02, 1.387586e-02, 5.866786e-03, 7.533009e-03, 1.003935e-02, 3.104216e-02, 8.821182e-03, 8.625156e-03, 1.044540e-02, 7.364987e-03, 1.530405e-02, 2.951596e-02, 2.010669e-02, 9.171229e-03, 1.281172e-02, 5.824781e-03, 1.503802e-02, 1.149554e-02, 1.044540e-02, 8.149092e-03, 8.891191e-03, 1.160756e-02, 1.034739e-02, 1.292373e-02, 7.547011e-03, 1.079545e-02, 1.062742e-02, 1.107548e-02, 1.611616e-02, 9.801313e-03, 1.040059e-01, 2.096501e-01, 0
5.730892e-02, 1.383319e-02, 5.666957e-03, 9.909910e-03, 1.227841e-02, 7.454228e-03, 1.482127e-02, 3.530950e-03, 6.219122e-03, 5.056670e-03, 9.023540e-03, 1.008428e-02, 5.899448e-03, 1.291776e-02, 1.075269e-02, 9.285092e-03, 5.303691e-03, 7.047370e-03, 9.023540e-03, 1.227841e-02, 9.372276e-03, 8.180761e-03, 1.469050e-02, 7.425167e-03, 1.139204e-02, 1.531532e-02, 1.451613e-02, 7.657658e-03, 9.662889e-03, 5.448997e-03, 1.022958e-02, 1.517001e-02, 2.855275e-02, 1.088346e-02, 9.706481e-03, 1.072363e-02, 9.270561e-03, 2.457135e-02, 4.423133e-02, 3.003487e-02, 1.178437e-02, 1.413833e-02, 5.928509e-03, 1.705899e-02, 1.687010e-02, 1.336821e-02, 9.386806e-03, 7.163615e-03, 1.102877e-02, 1.155187e-02, 1.442895e-02, 6.960186e-03, 9.590235e-03, 1.097065e-02, 8.340599e-03, 1.165359e-02, 7.614066e-03, 8.884045e-02, 1.985905e-01, 1
7.946992e-02, 1.398909e-02, 8.291404e-03, 7.398483e-03, 1.303947e-02, 6.193750e-03, 6.576430e-03, 5.088229e-03, 6.562256e-03, 6.349656e-03, 7.398483e-03, 1.377649e-02, 7.058323e-03, 1.298278e-02, 1.513713e-02, 9.581178e-03, 8.674084e-03, 7.483523e-03, 6.647296e-03, 1.241585e-02, 1.108355e-02, 7.965417e-03, 1.279853e-02, 7.341790e-03, 7.455177e-03, 6.519736e-03, 1.064418e-02, 7.993764e-03, 1.013394e-02, 5.768549e-03, 8.518177e-03, 9.666218e-03, 1.407413e-02, 5.881936e-03, 7.710297e-03, 1.033236e-02, 8.447311e-03, 2.045213e-02, 3.020339e-02, 1.746155e-02, 8.702431e-03, 1.440011e-02, 6.463043e-03, 2.218128e-02, 1.771667e-02, 1.089930e-02, 1.136702e-02, 6.434696e-03, 1.119694e-02, 1.057331e-02, 1.190561e-02, 5.017362e-03, 8.674084e-03, 1.274183e-02, 8.220537e-03, 1.405995e-02, 1.115442e-02, 1.072497e-01, 2.264758e-01, 1
7.079184e-02, 1.210178e-02, 7.599633e-03, 7.473572e-03, 1.496515e-02, 7.167426e-03, 8.896252e-03, 5.510634e-03, 7.329504e-03, 5.114445e-03, 6.987340e-03, 1.426282e-02, 7.869762e-03, 1.093123e-02, 1.046300e-02, 9.292442e-03, 8.518072e-03, 8.355994e-03, 7.491581e-03, 1.294819e-02, 6.951323e-03, 8.085865e-03, 1.492914e-02, 7.095392e-03, 8.680149e-03, 1.080516e-02, 1.476706e-02, 8.067856e-03, 1.278611e-02, 4.394100e-03, 7.077383e-03, 1.305624e-02, 2.879576e-02, 5.762755e-03, 7.653658e-03, 1.455096e-02, 6.735219e-03, 1.242594e-02, 3.104684e-02, 2.402348e-02, 7.959805e-03, 1.509121e-02, 5.204488e-03, 1.096724e-02, 8.049848e-03, 8.788201e-03, 9.850709e-03, 6.050892e-03, 8.734175e-03, 8.193917e-03, 1.046300e-02, 5.510634e-03, 8.013831e-03, 1.329035e-02, 8.662141e-03, 1.550541e-02, 1.040898e-02, 1.122116e-01, 2.352825e-01, 1
7.105205e-02, 1.214612e-02, 7.814804e-03, 9.750074e-03, 1.599823e-02, 7.759510e-03, 1.174064e-02, 5.492480e-03, 6.616780e-03, 4.165438e-03, 5.381893e-03, 1.198024e-02, 7.077558e-03, 1.004497e-02, 7.059127e-03, 8.386169e-03, 7.354025e-03, 9.492038e-03, 1.017399e-02, 1.240416e-02, 7.114421e-03, 8.994397e-03, 1.494766e-02, 7.777942e-03, 1.013713e-02, 1.715939e-02, 1.660646e-02, 9.270864e-03, 1.253318e-02, 4.884252e-03, 7.446181e-03, 1.343630e-02, 2.910277e-02, 8.109702e-03, 9.805367e-03, 1.295709e-02, 6.506193e-03, 1.081908e-02, 3.148039e-02, 2.558242e-02, 1.072692e-02, 1.599823e-02, 3.944264e-03, 5.529342e-03, 8.109702e-03, 9.363020e-03, 9.307726e-03, 4.792097e-03, 6.211295e-03, 7.501474e-03, 1.181436e-02, 7.427750e-03, 8.091271e-03, 1.338101e-02, 9.399882e-03, 1.424727e-02, 9.160277e-03, 1.107712e-01, 2.276615e-01, 1
5.859150e-02, 1.055140e-02, 5.472923e-03, 7.971074e-03, 1.420002e-02, 5.259265e-03, 1.078149e-02, 4.108801e-03, 4.651163e-03, 3.845838e-03, 6.113896e-03, 9.647465e-03, 7.017832e-03, 1.224423e-02, 8.365519e-03, 7.790287e-03, 5.259265e-03, 7.461583e-03, 1.728983e-02, 3.344564e-02, 9.105103e-03, 7.264360e-03, 1.352617e-02, 5.127784e-03, 7.823157e-03, 2.085627e-02, 3.099680e-02, 9.614594e-03, 1.250719e-02, 4.684033e-03, 8.003944e-03, 1.663243e-02, 3.988824e-02, 8.102556e-03, 7.888898e-03, 1.180048e-02, 5.062043e-03, 1.426576e-02, 5.178733e-02, 3.287041e-02, 1.025557e-02, 1.277015e-02, 2.843290e-03, 7.543759e-03, 1.138960e-02, 1.079793e-02, 8.464130e-03, 4.223847e-03, 6.130331e-03, 7.724546e-03, 1.327964e-02, 6.360424e-03, 7.560194e-03, 1.056784e-02, 9.055798e-03, 1.207988e-02, 8.299778e-03, 9.499548e-02, 1.977812e-01, 1
5.696122e-02, 1.347334e-02, 6.325511e-03, 1.092732e-02, 1.521285e-02, 7.416661e-03, 1.328357e-02, 4.048327e-03, 6.641786e-03, 4.965526e-03, 8.571067e-03, 1.121197e-02, 7.337593e-03, 1.423240e-02, 8.792460e-03, 1.105383e-02, 4.222278e-03, 7.337593e-03, 1.238219e-02, 3.376241e-02, 9.915238e-03, 8.998039e-03, 1.228730e-02, 5.613891e-03, 9.409197e-03, 2.659877e-02, 2.579227e-02, 9.994307e-03, 1.252451e-02, 4.538554e-03, 8.349674e-03, 1.413752e-02, 1.915048e-02, 8.476184e-03, 9.851983e-03, 1.299892e-02, 5.265988e-03, 1.594029e-02, 3.091593e-02, 3.170662e-02, 1.295148e-02, 1.630400e-02, 3.336707e-03, 7.606427e-03, 1.038965e-02, 1.140173e-02, 8.491998e-03, 4.680878e-03, 7.606427e-03, 7.590613e-03, 1.170219e-02, 7.258524e-03, 7.448289e-03, 1.094313e-02, 9.535708e-03, 1.241381e-02, 7.052945e-03, 9.595800e-02, 2.067019e-01, 1
6.752493e-02, 1.270460e-02, 5.844115e-03, 7.622758e-03, 1.369979e-02, 6.733436e-03, 1.230228e-02, 5.378279e-03, 5.844115e-03, 3.260847e-03, 5.844115e-03, 1.213289e-02, 7.411015e-03, 8.469731e-03, 5.251233e-03, 7.072226e-03, 6.648739e-03, 8.257988e-03, 9.676668e-03, 1.552078e-02, 5.844115e-03, 7.559235e-03, 1.632541e-02, 7.686281e-03, 1.181528e-02, 1.528786e-02, 1.655832e-02, 8.215639e-03, 1.170940e-02, 6.627565e-03, 7.432189e-03, 1.194232e-02, 3.908781e-02, 9.613145e-03, 7.305143e-03, 1.255638e-02, 8.194465e-03, 1.247168e-02, 2.437165e-02, 2.183073e-02, 9.210833e-03, 1.164588e-02, 5.590023e-03, 8.702649e-03, 8.850869e-03, 9.803714e-03, 9.486099e-03, 8.406208e-03, 1.058716e-02, 8.999090e-03, 1.545726e-02, 6.924005e-03, 9.591971e-03, 1.380566e-02, 9.253181e-03, 1.414445e-02, 1.007898e-02, 1.095771e-01, 2.302496e-01, 1
4.454725e-02, 8.338331e-03, 4.854508e-03, 8.823781e-03, 1.159371e-02, 7.196094e-03, 1.136526e-02, 3.483823e-03, 5.968189e-03, 6.225192e-03, 1.550587e-02, 6.282304e-03, 6.482195e-03, 1.362118e-02, 1.242183e-02, 1.179360e-02, 4.768840e-03, 6.796311e-03, 1.185071e-02, 2.458665e-02, 9.651903e-03, 8.052771e-03, 1.439219e-02, 8.252663e-03, 1.250750e-02, 1.944659e-02, 1.950370e-02, 7.424541e-03, 8.452554e-03, 5.282846e-03, 9.851795e-03, 1.819013e-02, 2.592878e-02, 9.337788e-03, 9.109341e-03, 8.880893e-03, 1.048003e-02, 2.921271e-02, 5.991033e-02, 3.532368e-02, 1.187927e-02, 1.253605e-02, 8.081327e-03, 2.358720e-02, 2.281619e-02, 1.453497e-02, 7.024758e-03, 1.502042e-02, 1.447785e-02, 1.282161e-02, 1.344984e-02, 9.023673e-03, 1.016591e-02, 9.709015e-03, 7.681544e-03, 1.130815e-02, 4.854508e-03, 7.475942e-02, 1.605700e-01, 1
3.908994e-02, 9.266809e-03, 3.433894e-03, 8.012418e-03, 1.130519e-02, 7.338184e-03, 1.622868e-02, 3.747491e-03, 7.714501e-03, 7.745861e-03, 1.270070e-02, 1.030168e-02, 8.812092e-03, 1.599348e-02, 1.450389e-02, 1.673043e-02, 3.810211e-03, 9.486327e-03, 1.469205e-02, 2.442925e-02, 1.027032e-02, 1.083480e-02, 1.034872e-02, 8.043778e-03, 1.936465e-02, 2.900778e-02, 3.121864e-02, 1.144631e-02, 1.169719e-02, 3.308455e-03, 6.883467e-03, 1.503700e-02, 3.021513e-02, 1.128951e-02, 9.423608e-03, 7.934019e-03, 6.773708e-03, 1.440981e-02, 5.083417e-02, 3.480933e-02, 1.064664e-02, 1.281046e-02, 7.981059e-03, 1.251254e-02, 9.062970e-03, 1.005080e-02, 6.146513e-03, 1.955281e-02, 1.582100e-02, 8.608254e-03, 1.213623e-02, 1.348470e-02, 1.080344e-02, 8.310336e-03, 1.185399e-02, 1.292022e-02, 6.444431e-03, 7.479303e-02, 1.575671e-01, 1
6.148828e-02, 1.168423e-02, 6.304618e-03, 9.809888e-03, 1.190331e-02, 6.694092e-03, 1.421582e-02, 3.480928e-03, 4.308561e-03, 2.750663e-03, 7.740805e-03, 7.935542e-03, 4.089482e-03, 7.619094e-03, 5.720406e-03, 8.349359e-03, 3.480928e-03, 4.819746e-03, 7.862516e-03, 1.565200e-02, 5.476984e-03, 6.888829e-03, 9.688177e-03, 3.042769e-03, 8.884886e-03, 2.577834e-02, 1.820793e-02, 6.937514e-03, 1.207371e-02, 4.600667e-03, 6.012512e-03, 2.650860e-02, 4.848957e-02, 1.046713e-02, 1.092963e-02, 1.092963e-02, 3.821718e-03, 7.424357e-03, 4.566588e-02, 5.513498e-02, 1.460529e-02, 2.047175e-02, 9.250018e-04, 2.409873e-03, 5.355274e-03, 1.071055e-02, 1.058884e-02, 3.602639e-03, 3.626981e-03, 6.864487e-03, 1.604148e-02, 7.424357e-03, 6.621066e-03, 9.225676e-03, 7.594752e-03, 1.195200e-02, 5.939485e-03, 1.137022e-01, 2.094642e-01, 1
7.789671e-02, 1.237330e-02, 8.516039e-03, 7.681133e-03, 1.537896e-02, 6.846227e-03, 7.380567e-03, 4.591982e-03, 5.460284e-03, 3.857265e-03, 4.475095e-03, 1.053651e-02, 6.195001e-03, 8.833303e-03, 6.011321e-03, 5.610567e-03, 7.681133e-03, 8.232171e-03, 1.272396e-02, 2.371132e-02, 6.562359e-03, 6.846227e-03, 1.671481e-02, 7.363869e-03, 9.100473e-03, 2.629953e-02, 2.015462e-02, 7.681133e-03, 9.568020e-03, 5.092925e-03, 9.167265e-03, 1.252359e-02, 1.619717e-02, 5.310001e-03, 7.981699e-03, 1.557934e-02, 7.380567e-03, 1.457745e-02, 2.801944e-02, 2.205821e-02, 8.131982e-03, 1.382604e-02, 3.974151e-03, 7.697831e-03, 1.005227e-02, 9.901982e-03, 1.140481e-02, 6.261793e-03, 7.981699e-03, 9.267454e-03, 1.060330e-02, 7.464057e-03, 8.081888e-03, 1.582981e-02, 9.367642e-03, 1.416000e-02, 9.618114e-03, 1.092057e-01, 2.289979e-01, 1
6.372954e-02, 1.309543e-02, 4.888647e-03, 8.065087e-03, 1.548072e-02, 5.089389e-03, 1.008431e-02, 4.983114e-03, 6.045864e-03, 3.696006e-03, 6.305647e-03, 1.132419e-02, 7.238505e-03, 9.611978e-03, 6.730747e-03, 7.297546e-03, 5.042156e-03, 7.817113e-03, 1.350873e-02, 1.626007e-02, 5.845122e-03, 7.238505e-03, 1.581135e-02, 6.341072e-03, 1.092270e-02, 2.041660e-02, 2.229412e-02, 8.809012e-03, 1.376851e-02, 5.833314e-03, 8.100512e-03, 1.577593e-02, 3.015847e-02, 7.144038e-03, 7.498288e-03, 1.184375e-02, 6.376497e-03, 1.375670e-02, 2.885955e-02, 2.864700e-02, 9.978037e-03, 1.385117e-02, 4.014831e-03, 9.623787e-03, 1.021420e-02, 1.105259e-02, 1.052122e-02, 7.120421e-03, 8.147746e-03, 8.395721e-03, 1.498477e-02, 8.927095e-03, 8.336679e-03, 1.317809e-02, 9.647403e-03, 1.219800e-02, 9.328579e-03, 1.055428e-01, 2.232010e-01, 1
7.327791e-02, 1.243954e-02, 6.196061e-03, 8.977966e-03, 1.379888e-02, 6.844118e-03, 8.693453e-03, 6.196061e-03, 8.329909e-03, 4.978978e-03, 5.500585e-03, 1.471565e-02, 9.989568e-03, 1.351437e-02, 8.203458e-03, 7.587014e-03, 8.171846e-03, 1.076408e-02, 1.101698e-02, 1.745013e-02, 9.341510e-03, 7.950558e-03, 1.526886e-02, 8.140233e-03, 1.036892e-02, 1.175987e-02, 1.688111e-02, 1.126988e-02, 1.231309e-02, 6.180255e-03, 8.914741e-03, 1.180729e-02, 2.353555e-02, 6.448962e-03, 7.539595e-03, 1.155439e-02, 7.950558e-03, 1.484210e-02, 3.025322e-02, 2.099074e-02, 9.167641e-03, 1.201277e-02, 5.200266e-03, 1.267664e-02, 1.179148e-02, 9.467961e-03, 9.610217e-03, 6.085417e-03, 8.519584e-03, 8.298296e-03, 1.223406e-02, 7.112825e-03, 8.788291e-03, 1.177568e-02, 1.090633e-02, 1.490532e-02, 1.046376e-02, 9.845731e-02, 2.225682e-01, 1
7.474521e-02, 1.298451e-02, 6.692882e-03, 7.607736e-03, 1.216596e-02, 5.745927e-03, 1.097825e-02, 4.911323e-03, 5.200225e-03, 2.776663e-03, 5.842228e-03, 1.284006e-02, 6.259530e-03, 1.011155e-02, 7.559586e-03, 6.741032e-03, 9.918947e-03, 7.527486e-03, 7.736137e-03, 1.402777e-02, 8.522590e-03, 7.334885e-03, 1.405987e-02, 7.286735e-03, 7.591686e-03, 1.330551e-02, 1.394752e-02, 8.362090e-03, 1.256721e-02, 6.050879e-03, 7.896638e-03, 9.004093e-03, 3.059145e-02, 1.020785e-02, 8.233689e-03, 1.014365e-02, 6.195329e-03, 1.338576e-02, 2.739748e-02, 2.041570e-02, 9.806597e-03, 1.534387e-02, 4.927373e-03, 1.304871e-02, 9.918947e-03, 9.710296e-03, 1.057700e-02, 8.795442e-03, 8.988043e-03, 9.309044e-03, 1.388332e-02, 6.484231e-03, 8.458390e-03, 1.224621e-02, 9.501645e-03, 1.775138e-02, 1.086590e-02, 1.175989e-01, 2.279111e-01, 0
5.565378e-02, 1.071823e-02, 4.088398e-03, 6.777164e-03, 1.294659e-02, 3.499079e-03, 8.287293e-03, 5.248619e-03, 5.377532e-03, 2.430939e-03, 3.314917e-03, 1.331492e-02, 7.384899e-03, 9.281768e-03, 5.009208e-03, 6.169429e-03, 4.364641e-03, 8.876611e-03, 1.298343e-02, 1.550645e-02, 5.395948e-03, 7.384899e-03, 1.377532e-02, 5.156538e-03, 1.257827e-02, 2.130755e-02, 2.377532e-02, 1.018416e-02, 1.616943e-02, 3.867403e-03, 6.500921e-03, 2.156538e-02, 4.158379e-02, 5.451197e-03, 6.648250e-03, 9.465930e-03, 5.303867e-03, 9.631676e-03, 4.502762e-02, 4.712707e-02, 9.337017e-03, 1.441989e-02, 2.651934e-03, 3.996317e-03, 6.758748e-03, 9.889503e-03, 8.213628e-03, 6.740331e-03, 6.114180e-03, 6.445672e-03, 1.464088e-02, 9.871087e-03, 8.526703e-03, 9.023941e-03, 1.151013e-02, 1.523020e-02, 1.003683e-02, 1.136648e-01, 2.137937e-01, 1
7.082083e-02, 1.305712e-02, 6.412101e-03, 7.425980e-03, 1.360516e-02, 6.590215e-03, 9.659254e-03, 5.329716e-03, 6.138079e-03, 4.028115e-03, 6.617617e-03, 1.249538e-02, 6.316193e-03, 1.098826e-02, 8.097332e-03, 8.686478e-03, 6.768329e-03, 7.645197e-03, 1.128968e-02, 1.559182e-02, 8.412457e-03, 8.891994e-03, 1.513968e-02, 7.193062e-03, 7.521887e-03, 1.620837e-02, 1.792100e-02, 8.768685e-03, 1.361886e-02, 5.425624e-03, 7.028649e-03, 1.085125e-02, 2.897776e-02, 6.645019e-03, 8.302848e-03, 1.190623e-02, 6.412101e-03, 1.268719e-02, 3.507474e-02, 2.034609e-02, 9.357831e-03, 1.498897e-02, 4.288435e-03, 1.026210e-02, 9.905874e-03, 9.316728e-03, 1.007029e-02, 5.521531e-03, 9.645553e-03, 9.207119e-03, 1.422171e-02, 5.877759e-03, 8.891994e-03, 1.133078e-02, 8.960500e-03, 1.549591e-02, 1.039911e-02, 1.131434e-01, 2.242180e-01, 1
5.766503e-02, 1.190671e-02, 5.141844e-03, 8.128751e-03, 1.220676e-02, 6.505728e-03, 1.204310e-02, 3.887070e-03, 6.069285e-03, 4.446263e-03, 6.983088e-03, 1.032460e-02, 6.437534e-03, 1.256137e-02, 8.415166e-03, 9.397163e-03, 6.110202e-03, 9.451718e-03, 1.151118e-02, 1.824877e-02, 7.937807e-03, 8.865248e-03, 1.449809e-02, 9.519913e-03, 1.228860e-02, 1.501637e-02, 2.169940e-02, 8.647027e-03, 1.080196e-02, 4.787234e-03, 8.496999e-03, 1.258865e-02, 3.052373e-02, 7.815057e-03, 8.660666e-03, 9.315330e-03, 8.865248e-03, 1.778505e-02, 3.855701e-02, 2.648663e-02, 9.751773e-03, 1.483906e-02, 7.187670e-03, 1.583470e-02, 1.205674e-02, 1.209765e-02, 8.278778e-03, 1.035188e-02, 1.530278e-02, 1.110202e-02, 1.516639e-02, 6.955810e-03, 1.181124e-02, 1.129296e-02, 1.097927e-02, 1.719858e-02, 7.760502e-03, 9.558101e-02, 1.958538e-01, 1
